device_id,humidity,light,raw,temperature,time
device_001,53,81.67,NTMtMzEtODEuNjc=,31,2019-06-01T10:40:18.31129809Z
device_001,53,82.5,NTMtMzEtODIuNTA=,31,2019-06-01T10:40:33.163286859Z
device_001,53,81.67,NTMtMzEtODEuNjc=,31,2019-06-01T10:40:48.011133208Z
device_001,55,82.5,NTUtMzEtODIuNTA=,31,2019-06-01T10:41:03.3619334Z
device_001,53,82.5,NTMtMzEtODIuNTA=,31,2019-06-01T10:41:18.226223326Z
device_001,52,81.67,NTItMzAtODEuNjc=,30,2019-06-01T10:41:33.060838014Z
device_001,52,82.5,NTItMzAtODIuNTA=,30,2019-06-01T10:42:03.268401497Z
device_001,54,82.5,NTQtMzAtODIuNTA=,30,2019-06-01T10:42:18.114559438Z
device_001,54,81.67,NTQtMzAtODEuNjc=,30,2019-06-01T10:42:32.960092177Z
device_001,52,82.5,NTItMzAtODIuNTA=,30,2019-06-01T10:42:48.311409771Z
device_001,52,81.67,NTItMzAtODEuNjc=,30,2019-06-01T10:43:03.161028231Z
device_001,52,82.5,NTItMzAtODIuNTA=,30,2019-06-01T10:43:18.010969701Z
device_001,51,82.5,NTEtMzAtODIuNTA=,30,2019-06-01T10:43:33.36960604Z
device_001,52,81.67,NTItMzAtODEuNjc=,30,2019-06-01T10:43:48.213192781Z
device_001,51,81.67,NTEtMzAtODEuNjc=,30,2019-06-01T10:44:03.06082444Z
device_001,51,81.67,NTEtMzAtODEuNjc=,30,2019-06-01T10:44:18.411958645Z
device_001,51,81.67,NTEtMzAtODEuNjc=,30,2019-06-01T10:44:33.266032534Z
device_001,51,81.67,NTEtMzAtODEuNjc=,30,2019-06-01T10:44:48.110484479Z
device_001,51,81.67,NTEtMjktODEuNjc=,29,2019-06-01T10:45:18.314511567Z
device_001,51,81.67,NTEtMjktODEuNjc=,29,2019-06-01T10:45:33.16499354Z
device_001,50,81.67,NTAtMjktODEuNjc=,29,2019-06-01T10:45:48.010759191Z
device_001,50,81.67,NTAtMjktODEuNjc=,29,2019-06-01T10:46:03.364637108Z
device_001,50,81.67,NTAtMjktODEuNjc=,29,2019-06-01T10:46:18.21505718Z
device_001,50,81.67,NTAtMjktODEuNjc=,29,2019-06-01T10:46:33.074539495Z
device_001,50,81.67,NTAtMjktODEuNjc=,29,2019-06-01T10:46:48.411430433Z
device_001,50,81.67,NTAtMjktODEuNjc=,29,2019-06-01T10:47:03.2608039Z
device_001,50,81.67,NTAtMjktODEuNjc=,29,2019-06-01T10:47:18.112894081Z
device_001,49,81.67,NDktMjktODEuNjc=,29,2019-06-01T10:47:33.460617069Z
device_001,49,81.67,NDktMjktODEuNjc=,29,2019-06-01T10:47:48.312344448Z
device_001,51,81.67,NTEtMjktODEuNjc=,29,2019-06-01T10:48:03.160072308Z
device_001,49,81.67,NDktMjktODEuNjc=,29,2019-06-01T10:48:33.360879981Z
device_001,49,81.67,NDktMjktODEuNjc=,29,2019-06-01T10:48:48.214329767Z
device_001,49,81.67,NDktMjktODEuNjc=,29,2019-06-01T10:49:03.060901022Z
device_001,49,81.67,NDktMjktODEuNjc=,29,2019-06-01T10:49:18.41055732Z
device_001,49,81.67,NDktMjktODEuNjc=,29,2019-06-01T10:49:33.281433087Z
device_001,49,81.67,NDktMjktODEuNjc=,29,2019-06-01T10:49:48.111566565Z
device_001,49,81.67,NDktMjktODEuNjc=,29,2019-06-01T10:50:03.46060806Z
device_001,49,81.67,NDktMjktODEuNjc=,29,2019-06-01T10:50:18.31048103Z
device_001,49,81.67,NDktMjktODEuNjc=,29,2019-06-01T10:50:33.162818111Z
device_001,49,81.67,NDktMjktODEuNjc=,29,2019-06-01T10:50:48.51283651Z
device_001,48,81.67,NDgtMjktODEuNjc=,29,2019-06-01T10:51:03.366499198Z
device_001,48,81.67,NDgtMjktODEuNjc=,29,2019-06-01T10:51:18.210201139Z
device_001,48,81.67,NDgtMjktODEuNjc=,29,2019-06-01T10:51:33.068618148Z
device_001,48,81.67,NDgtMjktODEuNjc=,29,2019-06-01T10:51:48.411284614Z
device_001,48,81.67,NDgtMjktODEuNjc=,29,2019-06-01T10:52:03.260653681Z
device_001,48,81.67,NDgtMjktODEuNjc=,29,2019-06-01T10:52:18.110531951Z
device_001,47,81.67,NDctMjgtODEuNjc=,28,2019-06-01T10:52:33.46490477Z
device_001,47,81.67,NDctMjgtODEuNjc=,28,2019-06-01T10:52:48.310195819Z
device_001,47,80.83,NDctMjgtODAuODM=,28,2019-06-01T10:53:03.160883192Z
device_001,47,81.67,NDctMjgtODEuNjc=,28,2019-06-01T10:53:18.510361989Z
device_001,48,81.67,NDgtMjgtODEuNjc=,28,2019-06-01T10:53:33.360847062Z
device_001,46,81.67,NDYtMjgtODEuNjc=,28,2019-06-01T10:53:48.209803028Z
device_001,47,81.67,NDctMjgtODEuNjc=,28,2019-06-01T10:54:03.561037233Z
device_001,48,81.67,NDgtMjgtODEuNjc=,28,2019-06-01T10:54:18.411897407Z
device_001,49,81.67,NDktMjgtODEuNjc=,28,2019-06-01T10:54:33.259999169Z
device_001,50,80.83,NTAtMjgtODAuODM=,28,2019-06-01T10:54:48.111085544Z
device_001,51,81.67,NTEtMjgtODEuNjc=,28,2019-06-01T10:55:03.459996238Z
device_001,51,81.67,NTEtMjgtODEuNjc=,28,2019-06-01T10:55:18.311782917Z
device_001,52,81.67,NTItMjgtODEuNjc=,28,2019-06-01T10:55:33.171834434Z
device_001,52,81.67,NTItMjgtODEuNjc=,28,2019-06-01T10:55:48.511482785Z
device_001,52,81.67,NTItMjgtODEuNjc=,28,2019-06-01T10:56:03.364139768Z
device_001,53,81.67,NTMtMjgtODEuNjc=,28,2019-06-01T10:56:18.21024112Z
device_001,53,81.67,NTMtMjgtODEuNjc=,28,2019-06-01T10:56:33.56033102Z
device_001,53,81.67,NTMtMjgtODEuNjc=,28,2019-06-01T10:56:48.411016493Z
device_001,54,81.67,NTQtMjgtODEuNjc=,28,2019-06-01T10:57:03.267203493Z
device_001,54,81.67,NTQtMjgtODEuNjc=,28,2019-06-01T10:57:18.613482875Z
device_001,55,81.67,NTUtMjgtODEuNjc=,28,2019-06-01T10:57:33.461262835Z
device_001,55,81.67,NTUtMjgtODEuNjc=,28,2019-06-01T10:57:48.310930504Z
device_001,56,81.67,NTYtMjgtODEuNjc=,28,2019-06-01T10:58:03.162820183Z
device_001,56,81.67,NTYtMjgtODEuNjc=,28,2019-06-01T10:58:18.513320784Z
device_001,56,80.83,NTYtMjgtODAuODM=,28,2019-06-01T10:58:48.365710035Z
device_001,56,80.83,NTYtMjgtODAuODM=,28,2019-06-01T10:59:03.222965139Z
device_001,57,80.83,NTctMjgtODAuODM=,28,2019-06-01T10:59:18.57766316Z
device_001,57,80.83,NTctMjgtODAuODM=,28,2019-06-01T10:59:33.431375248Z
device_001,57,80.83,NTctMjgtODAuODM=,28,2019-06-01T10:59:48.286480242Z
device_001,58,80.83,NTgtMjgtODAuODM=,28,2019-06-01T11:00:03.640696361Z
device_001,58,80.83,NTgtMjgtODAuODM=,28,2019-06-01T11:00:18.498218967Z
device_001,59,80.83,NTktMjgtODAuODM=,28,2019-06-01T11:00:33.352145632Z
device_001,59,80.83,NTktMjgtODAuODM=,28,2019-06-01T11:00:48.206251693Z
device_001,59,80.83,NTktMjgtODAuODM=,28,2019-06-01T11:01:03.561290985Z
device_001,59,80.83,NTktMjgtODAuODM=,28,2019-06-01T11:01:18.414851343Z
device_001,59,80.83,NTktMjgtODAuODM=,28,2019-06-01T11:01:33.269016504Z
device_001,60,80.83,NjAtMjgtODAuODM=,28,2019-06-01T11:01:48.623992996Z
device_001,61,80.83,NjEtMjktODAuODM=,29,2019-06-01T11:02:03.478029656Z
device_001,61,80.83,NjEtMjktODAuODM=,29,2019-06-01T11:02:18.334024125Z
device_001,61,80.83,NjEtMjktODAuODM=,29,2019-06-01T11:02:33.690037022Z
device_001,61,80.83,NjEtMjktODAuODM=,29,2019-06-01T11:02:48.544985586Z
device_001,61,80.83,NjEtMjktODAuODM=,29,2019-06-01T11:03:03.401373757Z
device_001,61,80.83,NjEtMjktODAuODM=,29,2019-06-01T11:03:18.254963215Z
device_001,62,80.83,NjItMjktODAuODM=,29,2019-06-01T11:03:33.613926326Z
device_001,61,80.83,NjEtMjktODAuODM=,29,2019-06-01T11:03:48.468339087Z
device_001,61,80.83,NjEtMjktODAuODM=,29,2019-06-01T11:04:03.328849077Z
device_001,61,80.83,NjEtMjktODAuODM=,29,2019-06-01T11:04:18.683586369Z
device_001,62,80.83,NjItMjktODAuODM=,29,2019-06-01T11:04:33.539321137Z
device_001,63,80.83,NjMtMjktODAuODM=,29,2019-06-01T11:04:48.393074995Z
device_001,63,80.83,NjMtMjktODAuODM=,29,2019-06-01T11:05:03.748747991Z
device_001,62,80.83,NjItMjktODAuODM=,29,2019-06-01T11:05:18.604262257Z
device_001,62,80,NjItMjktODAuMDA=,29,2019-06-01T11:05:33.459779524Z
device_001,62,80.83,NjItMjktODAuODM=,29,2019-06-01T11:05:48.31930091Z
device_001,62,80.83,NjItMjktODAuODM=,29,2019-06-01T11:06:03.674371302Z
device_001,62,80.83,NjItMjktODAuODM=,29,2019-06-01T11:06:18.535486195Z
device_001,62,80.83,NjItMjktODAuODM=,29,2019-06-01T11:06:33.388533251Z
device_001,63,80.83,NjMtMjktODAuODM=,29,2019-06-01T11:06:48.748996769Z
device_001,63,80.83,NjMtMjktODAuODM=,29,2019-06-01T11:07:03.604841037Z
device_001,63,80,NjMtMjktODAuMDA=,29,2019-06-01T11:07:18.48963524Z
device_001,63,80.83,NjMtMjktODAuODM=,29,2019-06-01T11:07:33.343303698Z
device_001,62,80.83,NjItMjktODAuODM=,29,2019-06-01T11:07:48.698978494Z
device_001,62,80.83,NjItMjktODAuODM=,29,2019-06-01T11:08:03.553836658Z
device_001,63,80.83,NjMtMjktODAuODM=,29,2019-06-01T11:08:18.41045613Z
device_001,63,80.83,NjMtMjktODAuODM=,29,2019-06-01T11:08:33.76509352Z
device_001,62,80.83,NjItMjktODAuODM=,29,2019-06-01T11:08:48.620072985Z
device_001,62,80.83,NjItMjktODAuODM=,29,2019-06-01T11:09:03.479061668Z
device_001,62,80.83,NjItMjktODAuODM=,29,2019-06-01T11:09:18.33364243Z
device_001,62,80.83,NjItMjktODAuODM=,29,2019-06-01T11:09:33.695329554Z
device_001,62,80.83,NjItMjktODAuODM=,29,2019-06-01T11:09:48.55066752Z
device_001,62,80.83,NjItMjktODAuODM=,29,2019-06-01T11:10:03.40687929Z
device_001,62,80,NjItMjktODAuMDA=,29,2019-06-01T11:10:18.761872782Z
device_001,62,80,NjItMjktODAuMDA=,29,2019-06-01T11:10:33.616556245Z
device_001,62,80,NjItMjktODAuMDA=,29,2019-06-01T11:10:48.471355108Z
device_001,62,80,NjItMjktODAuMDA=,29,2019-06-01T11:11:03.830141218Z
device_001,62,80,NjItMjktODAuMDA=,29,2019-06-01T11:11:18.685418584Z
device_001,62,80,NjItMjktODAuMDA=,29,2019-06-01T11:11:33.540322348Z
device_001,62,80.83,NjItMjktODAuODM=,29,2019-06-01T11:11:48.394546609Z
device_001,62,80,NjItMjktODAuMDA=,29,2019-06-01T11:12:03.752978117Z
device_001,62,80,NjItMjktODAuMDA=,29,2019-06-01T11:12:18.606965877Z
device_001,62,80,NjItMjktODAuMDA=,29,2019-06-01T11:12:33.467682768Z
device_001,62,80,NjItMjktODAuMDA=,29,2019-06-01T11:12:48.822753761Z
device_001,62,80,NjItMjktODAuMDA=,29,2019-06-01T11:13:03.677814425Z
device_001,62,80.83,NjItMjktODAuODM=,29,2019-06-01T11:13:18.560519419Z
device_001,62,80.83,NjItMjktODAuODM=,29,2019-06-01T11:13:33.427560639Z
device_001,62,80.83,NjItMjktODAuODM=,29,2019-06-01T11:13:48.803371129Z
device_001,62,80.83,NjItMzAtODAuODM=,30,2019-06-01T11:14:03.663649018Z
device_001,62,80.83,NjItMzAtODAuODM=,30,2019-06-01T11:14:18.523708106Z
device_001,62,80.83,NjItMzAtODAuODM=,30,2019-06-01T11:14:33.881679112Z
device_001,61,80.83,NjEtMzAtODAuODM=,30,2019-06-01T11:14:48.740175793Z
device_001,62,80.83,NjItMzAtODAuODM=,30,2019-06-01T11:15:03.594977356Z
device_001,62,80.83,NjItMzAtODAuODM=,30,2019-06-01T11:15:18.450742424Z
device_001,62,80.83,NjItMzAtODAuODM=,30,2019-06-01T11:15:33.805922017Z
device_001,63,80.83,NjMtMzAtODAuODM=,30,2019-06-01T11:15:48.66276559Z
device_001,61,80.83,NjEtMzAtODAuODM=,30,2019-06-01T11:16:03.521855374Z
device_001,61,80.83,NjEtMzAtODAuODM=,30,2019-06-01T11:16:18.877263868Z
device_001,61,80.83,NjEtMzAtODAuODM=,30,2019-06-01T11:16:33.734925645Z
device_001,62,80.83,NjItMzAtODAuODM=,30,2019-06-01T11:16:48.593991628Z
device_001,62,80.83,NjItMzAtODAuODM=,30,2019-06-01T11:17:03.449028193Z
device_001,62,80.83,NjItMzAtODAuODM=,30,2019-06-01T11:17:18.807389301Z
device_001,61,80.83,NjEtMzAtODAuODM=,30,2019-06-01T11:17:33.663063368Z
device_001,62,80.83,NjItMzAtODAuODM=,30,2019-06-01T11:17:48.519929841Z
device_001,62,80.83,NjItMzAtODAuODM=,30,2019-06-01T11:18:03.877082443Z
device_001,62,80.83,NjItMzAtODAuODM=,30,2019-06-01T11:18:18.741777352Z
device_001,62,80.83,NjItMzAtODAuODM=,30,2019-06-01T11:18:33.596733816Z
device_001,61,80.83,NjEtMzAtODAuODM=,30,2019-06-01T11:19:03.807057673Z
device_001,61,80.83,NjEtMzAtODAuODM=,30,2019-06-01T11:19:18.661452534Z
device_001,61,80.83,NjEtMzAtODAuODM=,30,2019-06-01T11:19:33.515784595Z
device_001,61,80.83,NjEtMzAtODAuODM=,30,2019-06-01T11:19:48.872168594Z
device_001,61,80.83,NjEtMzAtODAuODM=,30,2019-06-01T11:20:03.727557759Z
device_001,62,80.83,NjItMzAtODAuODM=,30,2019-06-01T11:20:18.59693799Z
device_001,62,80.83,NjItMzAtODAuODM=,30,2019-06-01T11:20:33.971063371Z
device_001,61,80.83,NjEtMzAtODAuODM=,30,2019-06-01T11:20:48.839758499Z
device_001,61,80.83,NjEtMzAtODAuODM=,30,2019-06-01T11:21:03.69622097Z
device_001,62,80.83,NjItMzAtODAuODM=,30,2019-06-01T11:21:18.55035593Z
device_001,62,80,NjItMzAtODAuMDA=,30,2019-06-01T11:21:33.905698123Z
device_001,62,80.83,NjItMzAtODAuODM=,30,2019-06-01T11:21:48.760498386Z
device_001,61,80.83,NjEtMzAtODAuODM=,30,2019-06-01T11:22:03.615695151Z
device_001,61,80.83,NjEtMzAtODAuODM=,30,2019-06-01T11:22:18.970945844Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:22:33.825737007Z
device_001,61,80.83,NjEtMzAtODAuODM=,30,2019-06-01T11:22:48.680608871Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:23:03.537758345Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:23:18.907930407Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:23:33.762173568Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:23:48.617735734Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:24:03.974115433Z
device_001,62,80.83,NjItMzAtODAuODM=,30,2019-06-01T11:24:18.828471093Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:24:33.684537862Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:24:48.555881802Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:25:03.913619807Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:25:18.766516461Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:25:33.623533035Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:25:48.995163504Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:26:03.85059677Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:26:18.704933331Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:26:48.925555536Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:27:03.781273904Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:27:18.637120571Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:27:33.991699661Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:27:48.853745358Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:28:03.70817892Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:28:19.063116911Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:28:33.937847667Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:28:48.79269643Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:29:03.652829618Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:29:19.010199021Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:29:33.865338086Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:29:48.72030565Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:30:04.07721325Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:30:18.932353915Z
device_001,60,79.17,NjAtMzAtNzkuMTc=,30,2019-06-01T11:30:33.786346374Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:30:48.641408439Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:31:03.996565531Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:31:18.850578691Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:31:33.7152718Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:31:49.075526716Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:32:03.93048038Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:32:18.785514144Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:32:34.141246639Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:32:48.996544505Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:33:03.85180087Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:33:18.705601728Z
device_001,62,80,NjItMzAtODAuMDA=,30,2019-06-01T11:33:34.060353119Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:33:48.918611698Z
device_001,62,80,NjItMzAtODAuMDA=,30,2019-06-01T11:34:03.774720567Z
device_001,62,80,NjItMzAtODAuMDA=,30,2019-06-01T11:34:19.130359562Z
device_001,62,80,NjItMzAtODAuMDA=,30,2019-06-01T11:34:33.984645023Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:34:48.839371085Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:35:03.696283959Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:35:19.050928851Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:35:33.906380118Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:35:48.763490494Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:36:04.117818484Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:36:18.97312245Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:36:33.831406131Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:36:49.186700226Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:37:04.041713591Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:37:18.921739573Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:37:33.780736457Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:37:49.14420359Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:38:04.016214634Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:38:18.870357296Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:38:34.226308293Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:38:49.082235763Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:39:03.937410729Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:39:18.7935543Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:39:34.148078391Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:39:49.014935411Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:40:03.871830386Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:40:19.245782967Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:40:34.118715516Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:40:48.989006853Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:41:03.849470043Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:41:19.215275087Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:41:34.06977525Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:41:48.927026526Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:42:19.140553301Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:42:33.99854578Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:42:48.861272581Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:43:04.216367875Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:43:19.074911957Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:43:33.930359124Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:43:49.285058716Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:44:04.142488593Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:44:18.997292357Z
device_001,60,79.17,NjAtMzAtNzkuMTc=,30,2019-06-01T11:44:33.85165952Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:44:49.223987094Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:45:04.084220483Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:45:18.941749761Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:45:34.312812329Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:45:49.189238994Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:46:04.044175859Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:46:18.922094431Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:46:34.278969933Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:46:49.133613797Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:47:03.990828572Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:47:19.345439964Z
device_001,62,80,NjItMzAtODAuMDA=,30,2019-06-01T11:47:34.200812231Z
device_001,60,79.17,NjAtMzAtNzkuMTc=,30,2019-06-01T11:47:49.056373299Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:48:03.912171068Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:48:19.26697486Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:48:34.121981126Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:48:48.980476607Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:49:04.36976816Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:49:19.224267323Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:49:34.080601695Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:49:48.94212999Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:50:04.298028688Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:50:19.153306655Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:50:34.008861622Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:50:49.364377718Z
device_001,61,79.17,NjEtMzAtNzkuMTc=,30,2019-06-01T11:51:04.221869295Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:51:19.076580659Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:51:33.935516543Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:51:49.290972338Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:52:04.145381104Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:52:19.001397686Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:52:34.355752189Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:52:49.210483865Z
device_001,61,80,NjEtMzAtODAuMDA=,30,2019-06-01T11:53:04.073243279Z
device_001,60,80,NjAtMzAtODAuMDA=,30,2019-06-01T11:53:19.433341209Z
device_001,60,80,NjAtMzAtODAuMDA=,30,2019-06-01T11:53:34.289301191Z
device_001,60,80,NjAtMzAtODAuMDA=,30,2019-06-01T11:53:49.145357873Z
device_001,60,80,NjAtMzAtODAuMDA=,30,2019-06-01T11:54:03.999182246Z
device_001,60,80,NjAtMzAtODAuMDA=,30,2019-06-01T11:54:19.353727049Z
device_001,60,79.17,NjAtMzAtNzkuMTc=,30,2019-06-01T11:54:34.208607226Z
device_001,61,80,NjEtMzEtODAuMDA=,31,2019-06-01T11:54:49.063990606Z
device_001,61,80,NjEtMzEtODAuMDA=,31,2019-06-01T11:55:04.418281808Z
device_001,61,80,NjEtMzEtODAuMDA=,31,2019-06-01T11:55:19.280062918Z
device_001,60,80,NjAtMzAtODAuMDA=,30,2019-06-01T11:55:34.136869604Z
device_001,60,80,NjAtMzAtODAuMDA=,30,2019-06-01T11:55:48.992526584Z
device_001,60,80,NjAtMzAtODAuMDA=,30,2019-06-01T11:56:04.349311798Z
device_001,60,79.17,NjAtMzAtNzkuMTc=,30,2019-06-01T11:56:19.203439572Z
device_001,60,79.17,NjAtMzAtNzkuMTc=,30,2019-06-01T11:56:34.061859165Z
device_001,60,79.17,NjAtMzAtNzkuMTc=,30,2019-06-01T11:56:49.417682175Z
device_001,60,80,NjAtMzAtODAuMDA=,30,2019-06-01T11:57:04.272471152Z
device_001,60,80,NjAtMzAtODAuMDA=,30,2019-06-01T11:57:19.12762283Z
device_001,60,80,NjAtMzAtODAuMDA=,30,2019-06-01T11:57:34.482976038Z
device_001,60,80,NjAtMzAtODAuMDA=,30,2019-06-01T11:57:49.340502227Z
device_001,60,79.17,NjAtMzAtNzkuMTc=,30,2019-06-01T11:58:04.195126503Z
